
"2369","CSE-G09","-63","1429337405521","cse107"
"2368","CSE-107","-57","1429337405402","cse107"
"2367","CSE-107","-46","1429337397769","cse000"
"2366","CSE-107","-60","1429336886119","cse107"
"2365","CSE-G04","-68","1429336870799","cse107"
"2364","CSE-104","-60","1429336870790","cse107"
"2363","CSE-107","-59","1429336870786","cse107"
"2362","CSE-104","-64","1429336855386","cse107"
"2361","CSE-G09","-58","1429336855381","cse107"
"2360","CSE-107","-64","1429336855360","cse107"
"2359","CSE-107","-65","1429336454417","cse107"
"2358","CSE-205","-65","1429336439344","cse107"
"2357","CSE-G04","-69","1429336439321","cse107"
"2356","CSE-G09","-57","1429336439300","cse107"
"2355","CSE-104","-63","1429336439284","cse107"
"2354","CSE-107","-61","1429336439255","cse107"
"2353","CSE-G04","-68","1429336423855","cse107"
"2352","CSE-G09","-59","1429336423849","cse107"
"2351","CSE-104","-62","1429336423838","cse107"
"2350","CSE-107","-58","1429336423832","cse107"
"2349","CSE-G09","-63","1429336408485","cse107"
"2348","CSE-104","-60","1429336408477","cse107"
"2347","CSE-107","-61","1429336408471","cse107"
"2346","CSE-107","-65","1429336393121","cse107"
"2345","CSE-G07","-61","1429336377833","cse107"
"2344","CSE-107","-65","1429336377821","cse107"
"2343","CSE-G07","-61","1429336362595","cse107"
"2342","CSE-107","-65","1429336362586","cse107"
"2341","CSE-G07","-62","1429336347336","cse107"
"2340","CSE-107","-65","1429336347328","cse107"
"2339","CSE-G07","-66","1429336332080","cse107"
"2338","CSE-107","-63","1429336332074","cse107"
"2337","CSE-104","-62","1429336316827","cse107"
"2336","CSE-G07","-69","1429336316820","cse107"
"2335","CSE-G09","-64","1429336316813","cse107"
"2334","CSE-107","-60","1429336316807","cse107"
"2333","CSE-104","-63","1429336301569","cse107"
"2332","CSE-G07","-74","1429336301564","cse107"
"2331","CSE-G09","-65","1429336301559","cse107"
"2330","CSE-107","-60","1429336301553","cse107"
"2329","CSE-G07","-70","1429336286148","cse107"
"2328","CSE-G09","-67","1429336286141","cse107"
"2327","CSE-107","-60","1429336286134","cse107"
"2326","CSE-205","-64","1429336270869","cse107"
"2325","CSE-G09","-69","1429336270862","cse107"
"2324","CSE-104","-64","1429336270854","cse107"
"2323","CSE-107","-59","1429336270848","cse107"
"2322","CSE-205","-65","1429336255574","cse107"
"2321","CSE-G09","-68","1429336255553","cse107"
"2320","CSE-104","-63","1429336255544","cse107"
"2319","CSE-107","-58","1429336255537","cse107"
"2318","CSE-G09","-67","1429336246247","cse107"
"2317","CSE-104","-60","1429336246243","cse107"
"2316","CSE-107","-54","1429336246221","cse107"
"2315","CSE-107","-61","1429336230847","cse107"
"2314","CSE-205","-66","1429336215616","cse107"
"2313","CSE-107","-59","1429336215609","cse107"
"2312","CSE-205","-66","1429336200346","cse107"
"2311","CSE-G09","-65","1429336200342","cse107"
"2310","CSE-107","-56","1429336200337","cse107"
"2309","CSE-G09","-64","1429336185029","cse107"
"2308","CSE-107","-61","1429336185023","cse107"
"2307","CSE-107","-61","1429336169727","cse107"
"2306","CSE-G04","-67","1429336154451","cse107"
"2305","CSE-104","-62","1429336154442","cse107"
"2304","CSE-G09","-61","1429336154436","cse107"
"2303","CSE-107","-59","1429336154431","cse107"
"2302","CSE-G04","-67","1429336139179","cse107"
"2301","CSE-104","-63","1429336139175","cse107"
"2300","CSE-G09","-62","1429336139170","cse107"
"2299","CSE-107","-57","1429336139161","cse107"
"2298","CSE-G09","-63","1429336123764","cse107"
"2297","CSE-G07","-63","1429336123760","cse107"
"2296","CSE-107","-64","1429336123743","cse107"
"2295","CSE-G07","-64","1429336108490","cse107"
"2294","CSE-107","-62","1429336108473","cse107"
"2293","CSE-107","-62","1429336093243","cse107"
"2292","CSE-G07","-66","1429336077980","cse107"
"2291","CSE-107","-62","1429336077968","cse107"
"2290","CSE-G07","-65","1429336062683","cse107"
"2289","CSE-104","-76","1429336250729","cse108"
"2288","CSE-G09","-68","1429336250725","cse108"
"2287","CSE-205","-66","1429336250723","cse108"
"2286","CSE-G07","-55","1429336250720","cse108"
"2285","CSE-107","-68","1429336250708","cse108"
"2284","CSE-107","-63","1429336062659","cse107"
"2283","CSE-G09","-61","1429336047444","cse107"
"2282","CSE-107","-60","1429336047433","cse107"
"2281","CSE-G04","-66","1429336032192","cse107"
"2280","CSE-G09","-61","1429336032183","cse107"
"2279","CSE-104","-64","1429336032178","cse107"
"2278","CSE-107","-53","1429336032167","cse107"
"2277","CSE-G04","-67","1429336016766","cse107"
"2276","CSE-G09","-62","1429336016763","cse107"
"2275","CSE-104","-64","1429336016753","cse107"
"2274","CSE-107","-53","1429336016741","cse107"
"2273","CSE-104","-64","1429336001297","cse107"
"2272","CSE-107","-61","1429336001288","cse107"
"2271","CSE-104","-64","1429335986092","cse107"
"2270","CSE-G07","-64","1429335986088","cse107"
"2269","CSE-107","-62","1429335986054","cse107"
"2268","CSE-G07","-62","1429335970775","cse107"
"2267","CSE-107","-64","1429335970722","cse107"
"2266","CSE-104","-76","1429335971338","cse108"
"2265","CSE-205","-79","1429335971335","cse108"
"2264","CSE-G09","-75","1429335971332","cse108"
"2263","CSE-G07","-78","1429335971328","cse108"
