3322	CSE-204	-85	1429770079504	cse303
3321	CSE-104	-86	1429770079502	cse303
3320	CSE-107	-81	1429770079500	cse303
3319	CSE-503	-79	1429770079498	cse303
3318	CSE-205	-82	1429770079496	cse303
3317	CSE-B03	-67	1429770079494	cse303
3316	CSE-303	-78	1429770079492	cse303
3315	CSE-304	-52	1429770079487	cse303
3314	CSE-506	-95	1429770018608	cse303
3313	CSE-204	-88	1429770018607	cse303
3312	CSE-104	-85	1429770018605	cse303
3311	CSE-107	-86	1429770018603	cse303
3310	CSE-503	-80	1429770018599	cse303
3309	CSE-205	-73	1429770018597	cse303
3308	CSE-B03	-67	1429770018595	cse303
3307	CSE-303	-72	1429770018593	cse303
3306	CSE-304	-41	1429770018577	cse303
3305	CSE-506	-95	1429769958527	cse303
3304	CSE-214	-92	1429769958525	cse303
3303	CSE-204	-88	1429769958523	cse303
3302	CSE-104	-92	1429769958520	cse303
3301	CSE-107	-86	1429769958518	cse303
3300	CSE-503	-80	1429769958516	cse303
3299	CSE-205	-78	1429769958513	cse303
3298	CSE-B03	-69	1429769958511	cse303
3297	CSE-303	-74	1429769958509	cse303
3296	CSE-304	-52	1429769958504	cse303
3295	CSE-214	-92	1429769898434	cse303
3294	CSE-204	-82	1429769898432	cse303
3293	CSE-104	-87	1429769898430	cse303
3292	CSE-107	-86	1429769898428	cse303
3291	CSE-503	-70	1429769898426	cse303
3290	CSE-205	-65	1429769898424	cse303
3289	CSE-B03	-59	1429769898422	cse303
3288	CSE-303	-65	1429769898419	cse303
3287	CSE-304	-40	1429769898407	cse303
3286	CSE-204	-83	1429769837327	cse303
3285	CSE-104	-87	1429769837324	cse303
3284	CSE-107	-85	1429769837321	cse303
3283	CSE-503	-89	1429769837318	cse303
3282	CSE-205	-78	1429769837312	cse303
3281	CSE-B03	-75	1429769837309	cse303
3280	CSE-303	-72	1429769837305	cse303
3279	CSE-304	-43	1429769837300	cse303
3278	CSE-506	-93	1429769777451	cse303
3277	CSE-214	-95	1429769777444	cse303
3276	CSE-204	-82	1429769777442	cse303
3275	CSE-104	-87	1429769777440	cse303
3274	CSE-107	-81	1429769777438	cse303
3273	CSE-503	-89	1429769777436	cse303
3272	CSE-205	-82	1429769777433	cse303
3271	CSE-B03	-71	1429769777430	cse303
3270	CSE-303	-73	1429769777427	cse303
3269	CSE-304	-51	1429769777423	cse303
3268	CSE-506	-93	1429769717385	cse303
3267	CSE-214	-95	1429769717383	cse303
3266	CSE-204	-86	1429769717380	cse303
3265	CSE-104	-87	1429769717378	cse303
3264	CSE-107	-88	1429769717376	cse303
3263	CSE-503	-77	1429769717373	cse303
3262	CSE-205	-74	1429769717370	cse303
3261	CSE-B03	-68	1429769717369	cse303
3260	CSE-303	-69	1429769717366	cse303
3259	CSE-304	-43	1429769717348	cse303
3258	CSE-214	-91	1429769656307	cse303
3257	CSE-204	-88	1429769656305	cse303
3256	CSE-104	-77	1429769656303	cse303
3255	CSE-107	-81	1429769656301	cse303
3254	CSE-503	-77	1429769656299	cse303
3253	CSE-205	-75	1429769656297	cse303
3252	CSE-B03	-67	1429769656294	cse303
3251	CSE-303	-75	1429769656292	cse303
3250	CSE-304	-47	1429769656289	cse303
3249	CSE-204	-87	1429769596257	cse303
3248	CSE-104	-84	1429769596253	cse303
3247	CSE-107	-81	1429769596249	cse303
3246	CSE-503	-83	1429769596246	cse303
3245	CSE-205	-76	1429769596243	cse303
3244	CSE-B03	-71	1429769596239	cse303
3243	CSE-303	-78	1429769596236	cse303
3242	CSE-304	-44	1429769596231	cse303
3241	CSE-506	-93	1429769536292	cse303
3240	CSE-204	-93	1429769536288	cse303
3239	CSE-104	-88	1429769536284	cse303
3238	CSE-107	-90	1429769536281	cse303
3237	CSE-503	-91	1429769536277	cse303
3236	CSE-205	-79	1429769536273	cse303
3235	CSE-B03	-80	1429769536269	cse303
3234	CSE-303	-78	1429769536266	cse303
3233	CSE-304	-55	1429769536261	cse303
3232	CSE-506	-93	1429769475435	cse303
3231	CSE-214	-91	1429769475428	cse303
3230	CSE-204	-83	1429769475322	cse303
3229	CSE-104	-86	1429769475320	cse303
3228	CSE-107	-90	1429769475318	cse303
3227	CSE-503	-73	1429769475316	cse303
3226	CSE-205	-73	1429769475314	cse303
3225	CSE-B03	-78	1429769475311	cse303
3224	CSE-303	-73	1429769475308	cse303
3223	CSE-304	-45	1429769475300	cse303
